id,nome,tipo_edificio,coord_X,coord_Y,capienza
2192,Self Service Valentina,restaurant,4006426.1125271427,1166637.1352268269,40
2193,Burger King,fast_food,4013102.1797972615,1169344.375801701,35
2194,Bar del Capolinea,bar,4013454.8271922744,1176942.0289828163,20
2195,Innvillà,bar,4010741.824658806,1168456.1893568751,20
2196,La Scighera,restaurant,4013079.314838261,1173290.8171834857,40
2197,Santeria Social Club,pub,4005520.994000698,1175956.7695374563,30
2198,Chef Express,restaurant,4013756.222652359,1180131.1358355926,40
2199,Ristorante Ratanà,restaurant,4010488.012365063,1177065.9904775962,40
2200,Fast_food,fast_food,4010385.358474235,1177410.3567234785,35
2201,Garage Italia Milano,restaurant,4012127.1068349476,1170955.6850840433,40
2202,Wiener Haus Milano,restaurant,4009973.054661763,1176658.532299935,40
2203,Miyama,restaurant,4010769.852733074,1165533.3898615267,40
2204,McDonald's,fast_food,4003066.9276760193,1185319.0683638582,35
2205,Istanbul,fast_food,4004921.2234043935,1162488.2215694778,35
2206,Los Locos,bar,4010419.8472554768,1166440.8897169721,20
2207,Labriola,bar,4013276.241259034,1165606.8165435472,20
2208,McDonald's,fast_food,4004814.943225295,1161981.5859683722,35
2209,Restaurant,restaurant,4006052.006679816,1166772.9705233513,40
2210,Mangiari Di Strada,fast_food,4006120.1703708386,1166891.5865027579,35
2211,Bar,bar,4010266.086314087,1176663.5245409277,20
2212,Restaurant,restaurant,4012493.0854691477,1170068.106350423,40
2213,Il chiosco di Valeria,fast_food,4007918.730977626,1181572.9605280457,35
2214,Antica Trattoria Monluè,restaurant,4006139.0259971907,1184617.5657414102,40
2215,SelfService,restaurant,4011849.4241445973,1182073.6875322224,40
2216,PoliFood,restaurant,4008760.535727646,1182245.7517418843,40
2217,Colorado,pub,4013134.7245639027,1169223.5942117828,30
2218,Hotel Ristorante La Rampina,restaurant,4012637.148802278,1189146.0585001914,40
2219,Kick Off,restaurant,4002646.421189277,1186118.9668287986,40
2220,Antico albergo,restaurant,4008416.919994206,1194436.7877340137,40
2221,Ristorante Nara,restaurant,4009559.5832616407,1178253.0811031475,40
2222,Castle Rock Cafè,pub,4015113.128694062,1167526.5685810216,30
2223,Ristorante Self Service,restaurant,4004695.5113236215,1161191.1962028972,40
2224,Cascina Martesana,pub,4012339.195156789,1181881.0476800133,30
2225,McDonald's,fast_food,4004360.162854537,1176403.2036433327,35
2226,"Chiringuito ""La Villetta"" Idroscalo",bar,4007055.947615744,1188825.5307017511,20
2227,Trattoria dell'Ombra,restaurant,4013088.6520373807,1184941.7686083508,40
2228,Lucky Seven,restaurant,4004289.123420398,1177304.344399301,40
2229,Km.0,restaurant,4004289.169037443,1159273.7373087176,40
2230,Bar,bar,4003591.902033037,1167320.4965768477,20
2231,L'isola di Wight,restaurant,4003783.83508765,1168069.1111477877,40
2232,La Fabbrica dei Sapori,restaurant,4003654.0729610343,1166691.6391054282,40
2233,El Jadida,restaurant,4005024.546540143,1175928.85955898,40
2234,LOFT pizza e grill,restaurant,4005094.154082698,1175923.8775684857,40
2235,Akropolis,restaurant,4010391.534021475,1181570.4532549803,40
2236,La Chiesetta,pub,4010258.869339208,1174442.5877454812,30
2237,Marvy,fast_food,4013126.6441704757,1172225.2338390322,35
2238,Tutto Giusto,restaurant,4010183.9567449368,1181502.9946072015,40
2239,Focacceria,fast_food,4013187.674330326,1173513.0009992942,35
2240,Garden Café,restaurant,4003988.8607079545,1160221.0621324533,40
2241,Antica trattoria Bagutto,restaurant,4004466.717977034,1185208.7309009216,40
2242,Roadhouse,restaurant,4004334.6068768855,1160346.9291138167,40
2243,Fast_food,fast_food,4007513.379880139,1187170.6715731104,35
2244,7Luppoli,restaurant,4004566.031238568,1177934.8254268742,40
2245,Tropi&Co,restaurant,4004604.017303151,1177926.6959250497,40
2246,Haru Sushi,restaurant,4010135.017509786,1173552.0665412634,40
2247,4cento,restaurant,4003936.9670776143,1176527.3075544678,40
2248,Xier 3,restaurant,4006386.7131419806,1164823.6584419883,40
2249,Birrificio La Ribalta,pub,4013453.7392586838,1174835.498591928,30
2250,El Galet,restaurant,4007896.1243743314,1184849.952793341,40
2251,Jindalai,restaurant,4010755.4526650505,1179615.5223355836,40
2252,Voiture Cafè,bar,4009796.0444865623,1192686.5021455623,20
2253,Fast_food,fast_food,4008378.422613959,1175529.8311196098,35
2254,McDonald's,fast_food,4010025.593522812,1179786.4518196145,35
2255,Jubin,restaurant,4004756.1957557113,1177125.1630764534,40
2256,Circolo ex Combattenti e Reduci,bar,4010169.6800680314,1175580.7195229966,20
2257,Fast_food,fast_food,4013051.715871098,1172872.9181760596,35
2258,La Piadineria,fast_food,4015251.0102072754,1171952.814595711,35
2259,YunQuick,restaurant,4015268.075881275,1171941.0430915877,40
2260,Flunch,restaurant,4015312.9837033628,1171842.3364168697,40
2261,Acquacheta,restaurant,4013131.180285291,1181182.0121821514,40
2262,Fast_food,fast_food,4004620.5488988394,1174787.5070052193,35
2263,Cibiamo,fast_food,4015339.605761322,1171887.9938777266,35
2264,McDonald's,fast_food,4015361.1228071954,1171828.974028769,35
2265,Al Grisea,restaurant,4010634.722300505,1165981.7621213668,40
2266,La Contadina,restaurant,4010579.8087175013,1166021.8541289761,40
2267,Shambala,restaurant,4002320.7180583077,1177768.6244421387,40
2268,Monte Stella,restaurant,4011550.4679104825,1169179.1831978583,40
2269,Il Bar del Centro Parco,bar,4009990.4653302007,1189154.6795828564,20
2270,Bar,bar,4011299.202738668,1185597.7423479515,20
2271,GUD Milano CityLife,restaurant,4009996.870746968,1171811.5038484302,40
2272,McDonald's,fast_food,4011525.1990954964,1170554.425351649,35
2273,La Brasserie de Milan,restaurant,4007900.052035055,1171876.9064231936,40
2274,Ancora,restaurant,4007541.081046556,1174514.4654283624,40
2275,La Pazzeria,pub,4008138.071496945,1169789.5045764716,30
2276,Pogue Mahone's,pub,4005965.823960627,1178023.909450548,30
2277,La Mela Bianca,restaurant,4011217.122049042,1173582.1193962782,40
2278,Restaurant,restaurant,4010642.266498161,1183005.5293396772,40
2279,NU,restaurant,4010606.822263573,1183686.6178802208,40
2280,Da Marco,restaurant,4011294.566756322,1180805.680763437,40
2281,Trattoria Toscana,restaurant,4003820.7409733576,1169612.988320894,40
2282,Radetzky Café,pub,4009703.928275628,1175974.1965240273,30
2283,Scott Duff,pub,4009910.999534692,1175763.6275064705,30
2284,Baladin Milano,pub,4009818.70819302,1176487.5658798623,30
2285,Volta Street,restaurant,4009731.5629085866,1175874.0959619884,40
2286,Oracle,restaurant,4009614.821908009,1175840.3614983035,40
2287,Bomaki,restaurant,4009682.6086014695,1175869.7825610228,40
2288,Denzel,restaurant,4008354.533804666,1172039.8991938534,40
2289,Ai Muciaccia,restaurant,4007720.574807599,1172120.2682920916,40
2290,Restaurant,restaurant,4008028.8535181186,1172304.464060619,40
2291,The Old Fox Pub,pub,4007390.3849242902,1173921.2951702678,30
2292,McDonald's,fast_food,4008660.8021196183,1172083.5630471453,35
2293,Chicken House,restaurant,4005570.619717038,1171745.232773703,40
2294,Nicola Cavallaro,restaurant,4006126.9003193234,1171711.621439423,40
2295,Piad'Or - Piadine e non solo,fast_food,4008723.3609393095,1171649.0956626895,35
2296,Il Panino Giusto,fast_food,4008596.4782193857,1172640.969542341,35
2297,Marghera 37,pub,4008619.373407273,1171669.22525268,30
2298,McDonald's,fast_food,4011792.225233792,1176160.7461655755,35
2299,Da Berti,restaurant,4010872.5202296586,1177570.8480005516,40
2300,Trattoria Casa Fontana - 23 risotti,restaurant,4011484.1733892965,1177879.7280220108,40
2301,Il gatto e la volpe,pub,4011629.292071768,1177836.2478470954,30
2302,Tequila,pub,4011662.0381202055,1177703.4391499283,30
2303,Nordest,pub,4011033.4821324814,1176584.844003711,30
2304,Tempi moderni,pub,4013946.1560267145,1179364.959183591,30
2305,A Casa Mia Café,restaurant,4013989.066352012,1179287.909588356,40
2306,Panino Giusto,fast_food,4006568.525102094,1174979.9738314473,35
2307,a Riccione,restaurant,4011601.0131894113,1177557.5075334737,40
2308,Il Tombino,pub,4007881.1454437557,1171664.9895374712,30
2309,McDonald's,fast_food,4001993.106859316,1183604.9193668875,35
2310,Hop,pub,4007064.885649478,1178467.8014789773,30
2311,Daniel,restaurant,4009680.1217219243,1176514.529303713,40
2312,Wizard,pub,4006345.659652987,1173631.248344696,30
2313,Le Fontanelle,pub,4006426.872762417,1174718.2738745653,30
2314,Officina 12,restaurant,4006482.1109367856,1174416.7646533067,40
2315,Fabbrica,restaurant,4006393.8282778542,1173635.1159906515,40
2316,Bar Magenta,pub,4008202.2246128423,1174625.263978235,30
2317,Ristorante Pizzeria Bande Nere,restaurant,4008150.9185360176,1169515.102224403,40
2318,Rifugio Delicatessen,restaurant,4010847.938406646,1173912.7439899817,40
2319,Club Decò,bar,4010960.691762425,1173784.1055785748,20
2320,Il Giardino della Birra,restaurant,4008046.70298601,1183267.368347008,40
2321,Matricola,pub,4008896.6105481866,1180817.8116461125,30
2322,Osteria Ambrosiana,restaurant,4014529.2026968636,1177294.2285520632,40
2323,Blue Ginger,restaurant,4006506.3767693983,1171828.7679620176,40
2324,Sohos,pub,4009723.1338105854,1178099.1773447918,30
2325,Outback café,pub,4009738.2493445934,1178109.38766698,30
2326,Carmel,restaurant,4007430.8277622582,1169540.457012781,40
2327,Palayok - Cucina Filippina,restaurant,4006433.677842959,1169677.3831820618,40
2328,Camarillo Brillo,pub,4005937.9907885357,1170069.4144429092,30
2329,Bar Venere,bar,4008525.476849143,1181574.6001549643,20
2330,Tin Whistle,pub,4005980.0239915475,1170442.123730769,30
2331,Lo Scoglio sul Naviglio,restaurant,4005977.75360286,1170418.4045228844,40
2332,Taberna Vasca,restaurant,4005951.649779187,1170206.4684530175,40
2333,Batik,pub,4006334.4959258502,1179690.8098436797,30
2334,Pizzeria Piccola Ischia,restaurant,4006259.0373605415,1179620.1330055005,40
2335,Kapuziner Platz,restaurant,4006600.8333684187,1178331.85684732,40
2336,Murphy's Pub,pub,4008079.7306631017,1181343.5826346602,30
2337,Le Coq,pub,4008196.7415376804,1181202.551407089,30
2338,Frida,pub,4010981.7825051774,1176357.951207259,30
2339,Fatto Bene Burger,restaurant,4008680.3585821283,1172087.298156693,40
2340,Mom,pub,4006953.4794984213,1178425.093546467,30
2341,McDonald's,fast_food,4010177.2474737596,1178549.9714352177,35
2342,Hashi,restaurant,4011042.8148765163,1175840.2052246868,40
2343,Zio Provolone,restaurant,4006064.492636723,1166779.8613975907,40
2344,The Manhattan,pub,4009795.021909461,1175863.8243916447,30
2345,Titanic,restaurant,4005725.363644284,1171218.9086471598,40
2346,Burger King,fast_food,4009641.4508554223,1179259.3334482063,35
2347,Mulligan's,pub,4011296.577190707,1173898.2937941581,30
2348,The Saints and the Scholars,pub,4011258.119020774,1173867.9111483921,30
2349,Woodstock,pub,4006138.4581898353,1171827.467667862,30
2350,Chiringuito,pub,4010605.8945254786,1168818.7254866038,30
2351,BQ,pub,4010969.403143571,1173501.7213242815,30
2352,La Fabbrica,restaurant,4010045.9900894715,1176135.8100790337,40
2353,McDonald's,fast_food,4006082.263253847,1177910.934631925,35
2354,Blues Bikers Pub,pub,4005766.903946307,1175030.8308135443,30
2355,McDonald's,fast_food,4007881.204920439,1176231.9091047174,35
2356,Fuoripizza,fast_food,4005110.583569908,1170923.6671232178,35
2357,NihonKai,restaurant,4011669.2374194213,1172102.1143200886,40
2358,Al Capriccio,restaurant,4007072.681413955,1171777.2953688914,40
2359,Self Service Roncaglia,restaurant,4007572.7444758858,1171837.0847135698,40
2360,Don Raffaele,restaurant,4007575.9412901,1171801.0859072837,40
2361,CinePizza,fast_food,4006779.192620082,1171791.6501306822,35
2362,Ferro di Cavallo,restaurant,4006777.54553008,1171785.5383693867,40
2363,Rossopomodoro,restaurant,4009653.0849564215,1175853.1845386613,40
2364,Union,bar,4008434.232424707,1181420.6002531648,20
2365,Bar Plaza,bar,4008450.143904206,1181572.3547558375,20
2366,Bar Crema,bar,4005717.6129895183,1177906.9771218186,20
2367,Bar,bar,4005803.3474127227,1177218.6329804522,20
2368,Pomodorino,restaurant,4005947.5019803066,1177901.2918513163,40
2369,Steak House Navigli 66,restaurant,4006358.237173753,1173709.8091340063,40
2370,Next,bar,4005910.1306315064,1177897.7062750214,20
2371,Pepe Nero,restaurant,4005662.078453331,1178925.2408016394,40
2372,Bontà Sushi,restaurant,4014095.1108126636,1181625.7581569413,40
2373,Vecchio Aratro,restaurant,4011939.689016963,1181095.9963677432,40
2374,Carmen 2,restaurant,4005271.4871872216,1171730.6288739024,40
2375,La casa del kebab,fast_food,4005089.843802594,1171721.5800095152,35
2376,il mago,fast_food,4005086.4247588734,1171719.5394298744,35
2377,La Magolfa 3,restaurant,4005157.416592623,1171582.4509810922,40
2378,Dany Bar,bar,4009539.306363807,1178283.5189272359,20
2379,Bar,bar,4005139.657316986,1175316.859043188,20
2380,La Darsena 2 - Ristorante Pizzeria,restaurant,4005169.9738258235,1175316.5121327573,40
2381,Tutta 'Nata Storia,restaurant,4004963.974475329,1174711.4352608803,40
2382,Restaurant,restaurant,4004922.515041013,1174715.1145175537,40
2383,La Piazzetta,restaurant,4010982.789264707,1190197.7029319215,40
2384,Pizzeria,restaurant,4011081.415344812,1190013.1013290018,40
2385,Sole d'oriente,restaurant,4005373.3693934376,1174919.7317265554,40
2386,Pub,pub,4005376.137946684,1174953.6659263605,30
2387,Konoka,restaurant,4005128.666556313,1175012.9063510073,40
2388,Ghenza,restaurant,4005113.315590392,1174768.5871903924,40
2389,Pasa Doner Kebap,fast_food,4005392.652108116,1174813.6275473873,35
2390,Fico d'India,restaurant,4005000.425255566,1174899.0147421474,40
2391,Il Paquito,restaurant,4004977.280350947,1174900.152130573,40
2392,Moncibè,fast_food,4005774.244775604,1174906.4362027175,35
2393,Taxi Blues,bar,4006135.252417953,1176295.4281841975,20
2394,Il Pizzino,restaurant,4006185.221985393,1176276.8661565166,40
2395,Taxi Blues,pub,4006197.638144034,1176243.0739840295,30
2396,Taxi Blues,bar,4006209.965051893,1175937.4081747034,20
2397,Bar,bar,4008846.1298095686,1168600.8934279673,20
2398,Bar,bar,4008806.6809898256,1168529.9687925437,20
2399,Birrificio Lambrate,pub,4010062.6896833126,1181974.2976661613,30
2400,Al Confine,pub,4007103.7282586573,1173882.1848518723,30
2401,Yguana,bar,4007274.0556289386,1175410.868441935,20
2402,Au Vieux Strasbourg,pub,4008507.642764548,1182176.0358125253,30
2403,McDonald's,fast_food,4006556.7211629655,1175084.7750009918,35
2404,Kapuziner,restaurant,4006068.349657992,1174669.1762708991,40
2405,Stalingrado,pub,4011054.0606086617,1172913.2533942242,30
2406,Osteria delle Erbe,pub,4013965.312795371,1179732.3944064465,30
2407,Vigorelli,bar,4010573.643421293,1172637.043016505,20
2408,My Life Cafè,bar,4010624.0863620276,1173013.8353023485,20
2409,Restaurant,restaurant,4011061.5395962177,1172827.1068332202,40
2410,Bar,bar,4010979.104831782,1172881.0264069128,20
2411,55 Milano,bar,4010941.421743923,1172929.875884879,20
2412,Restaurant,restaurant,4010824.0504904455,1172982.7603508923,40
2413,Indrani,restaurant,4010962.128877099,1172829.2648302463,40
2414,Choco Rock,bar,4010845.8090668335,1173111.3125749247,20
2415,Restaurant,restaurant,4010853.971263701,1173083.7979671208,40
2416,L'Angolo,bar,4010922.5124340146,1173311.8401267848,20
2417,Al Toscanaccio,restaurant,4010750.8025449486,1173223.1154389423,40
2418,Positano,restaurant,4010874.644806416,1173220.0834104004,40
2419,Contro Vento,restaurant,4010713.8805397768,1173596.8954860459,40
2420,Il Caffè di Via Fauche',bar,4010781.051878155,1173522.1917066062,20
2421,Rong Lai,restaurant,4010490.142379136,1173560.4702496617,40
2422,La Rosa dei Venti,restaurant,4010626.23859489,1173392.7728602835,40
2423,Mister Bar,bar,4010283.895526448,1172990.114947242,20
2424,Fresco,restaurant,4010287.6408455186,1173377.7964028465,40
2425,Paradise Caffè,bar,4011102.9277399094,1173072.2512114684,20
2426,Aquarius,restaurant,4010367.0934057795,1173292.2778419403,40
2427,Restaurant,restaurant,4011108.0825518807,1173174.2911849145,40
2428,Bar,bar,4011004.5152828093,1172825.0516808773,20
2429,Little Italy,restaurant,4010461.713809023,1173686.2944551366,40
2430,Bar tabacchi,bar,4014233.8682393045,1169611.8736552855,20
2431,Trattoria,restaurant,4014196.000508318,1169602.479056241,40
2432,Crazy Moon,bar,4014135.450601828,1169715.8915175141,20
2433,Bar,bar,4015353.2899788963,1168192.5061192526,20
2434,Bar,bar,4012312.6663659527,1172310.9996461945,20
2435,Mac 111,bar,4012488.160661732,1172098.3496483543,20
2436,Bar,bar,4011060.2222140306,1173220.732749409,20
2437,Malt,pub,4011019.2970825783,1173797.7061642709,30
2438,Cucina In,restaurant,4010745.481117732,1173749.3887764097,40
2439,3 Jolie,restaurant,4010773.473356101,1173783.0240612975,40
2440,Whisky Bar,pub,4010544.7255138094,1173360.6989008167,30
2441,Bar Mauri,bar,4010588.6235175217,1173581.7333804632,20
2442,Ristorante Brasile,restaurant,4012098.74459167,1172453.3195741063,40
2443,Bar Boschetti,bar,4014673.702271164,1169053.8881706672,20
2444,Bar,bar,4014249.7583672996,1169601.0302444098,20
2445,Pizzeria G&G,restaurant,4014172.6807736205,1169634.4267479272,40
2446,AL 73,restaurant,4014525.224145784,1174813.8098432817,40
2447,Nox,pub,4005652.2945324806,1174766.9268996478,30
2448,Frizzi & Lazzi,pub,4005626.0319817523,1174729.6804109034,30
2449,Neon,pub,4009377.4330437994,1182544.6148707953,30
2450,Volo,pub,4006125.942380964,1176848.3980025405,30
2451,Reef,bar,4006147.6389041,1176296.657950673,20
2452,Bar Bocconi,bar,4006132.1965875635,1176351.490624793,20
2453,Lleva Taps,restaurant,4007511.590497005,1174023.6400108575,40
2454,Amici Miei,restaurant,4006129.9335502004,1176515.2949047275,40
2455,Bocconi Giusti,fast_food,4006136.4814222106,1176407.0883837317,35
2456,JJ's Corner,pub,4009438.692982607,1182393.9362775069,30
2457,Charmant,restaurant,4008437.7441405654,1181216.6959454857,40
2458,Pizzeria Oceania,restaurant,4008165.844442031,1181464.2687320022,40
2459,Barbarian's,pub,4008203.3679732387,1181384.7963874985,30
2460,Dal Bolognese,restaurant,4007206.082325758,1175987.885060952,40
2461,Bar One,bar,4007190.68095323,1176680.2718301532,20
2462,Ribot,restaurant,4010876.066347018,1170027.6746625823,40
2463,Cotica,restaurant,4011799.1751708835,1167648.6806858233,40
2464,l'Arca,restaurant,4011378.0449544317,1168907.2189086396,40
2465,Pizza Kebap,fast_food,4010064.092240864,1190065.3579957227,35
2466,Slice Cafè,pub,4006281.8944152156,1174748.6612594237,30
2467,McDonald's,fast_food,4010240.053632382,1179990.2603427167,35
2468,Da Willy,restaurant,4007058.309190553,1174232.716906886,40
2469,Al Coccio,pub,4006457.2590605635,1174714.2349259,30
2470,Caffè Picchio,bar,4012107.5478244903,1181003.2958613094,20
2471,La Belle Alliance,pub,4005701.1541827954,1174847.8417597522,30
2472,Antica Trattoria Lampugnano,restaurant,4011448.4276840324,1168751.4890406246,40
2473,Troppa Pizza,restaurant,4005944.0688491054,1173096.6358433214,40
2474,Ghea,restaurant,4006515.023450262,1173698.1079489784,40
2475,Akropolis,restaurant,4010820.0123982145,1175969.162303965,40
2476,La Pobbia,restaurant,4012558.4382413076,1169751.2070164715,40
2477,McDonald's,fast_food,4012475.8041935405,1170321.226597341,35
2478,Grand Canyon,restaurant,4013523.1957439845,1168482.3756570013,40
2479,Restaurant,restaurant,4009613.867147052,1174255.4026104214,40
2480,Bhangrabar,pub,4009585.632316014,1174198.3226090583,30
2481,Deseo,bar,4009621.055618951,1174250.068186583,20
2482,Bottega Ghiotta,restaurant,4009677.2518319935,1174096.7220614997,40
2483,Il Tunnel,restaurant,4009688.65441416,1174384.0254293364,40
2484,Jazz Cafè,bar,4009727.817812437,1174135.9057918543,20
2485,Pop Up,restaurant,4009751.969576592,1174364.1522863244,40
2486,Okonomiyaki,restaurant,4009644.405292866,1174374.7152634435,40
2487,Pils Pub,bar,4009683.625005188,1174634.1596912576,20
2488,Living,bar,4009581.8634327976,1174434.960161384,20
2489,Poku Poke Place,restaurant,4009778.631038829,1174085.575307654,40
2490,Bar,bar,4009738.695603323,1174734.9254750262,20
2491,Osteria della Via Appia,restaurant,4008608.5886467188,1174202.3372955562,40
2492,Antica Osteria del 48,restaurant,4013153.5942637147,1169697.7305514861,40
2493,Globe,bar,4009346.6159357596,1170700.7945629654,20
2494,Morgan,bar,4009343.4677903135,1170687.542280535,20
2495,Fast_food,fast_food,4005324.564617094,1174979.9771077817,35
2496,Settembrini 18,restaurant,4009815.7731041964,1178634.8111915395,40
2497,Guo,restaurant,4009868.7784646326,1178444.1755936225,40
2498,Vanilla,bar,4011598.1071120054,1171757.2243254068,20
2499,La bottega del caffe' (Marinella),pub,4007208.5986041287,1174192.3449967601,30
2500,Osteria del Ponte,restaurant,4012997.0448987302,1162877.8196179946,40
2501,Burgerama,restaurant,4006360.272095768,1174711.6683240514,40
2502,Red Dragon,pub,4006633.077731849,1174411.4718049294,30
2503,Caffetteria Carducci,bar,4008422.0928208404,1174756.6248927217,20
2504,Seven Bar,bar,4012539.040646746,1159650.1662221705,20
2505,L'angolo della Pizza,restaurant,4015176.1895487807,1163514.418359819,40
2506,Pomodorino,restaurant,4006323.5741683063,1179317.1785178033,40
2507,Hot doggy,fast_food,4006180.3227329277,1179540.971258839,35
2508,il Salumaio,restaurant,4008603.1210635956,1176857.2978535483,40
2509,Il Palio,restaurant,4012552.2633926673,1160274.1071401879,40
2510,feelgood,bar,4007214.787514583,1180204.4574775577,20
2511,Pummà Milano,restaurant,4007408.131259019,1174782.42317764,40
2512,Seven' Casa dei Ciliegi,restaurant,4012461.0838312525,1181110.3819307282,40
2513,Seven,restaurant,4006630.6742640827,1178248.0796797376,40
2514,Camparino in Galleria,bar,4007936.1096972693,1176422.4472242808,20
2515,Ristorante Savini,restaurant,4008027.361035721,1176523.3005886662,40
2516,Charleston,restaurant,4007977.457239714,1176977.3163734959,40
2517,Restaurant,restaurant,4010570.107823054,1167345.3626944856,40
2518,Pizzeria,fast_food,4007836.6812265017,1167689.1609468104,35
2519,Fast_food,fast_food,4009257.603462909,1160779.6303666446,35
2520,II Principe dei Navigli,restaurant,4006131.97971106,1171767.277150783,40
2521,Taverna degli Amici,restaurant,4007012.465827199,1178659.6066397952,40
2522,Bar,bar,4008387.5796622727,1169717.8420428785,20
2523,Pub,pub,4008696.6014075894,1171671.819023001,30
2524,Fast_food,fast_food,4008354.348856869,1166055.9707334395,35
2525,Fast_food,fast_food,4008699.9305991014,1164155.2949417403,35
2526,Fast_food,fast_food,4008409.7336144606,1164768.0302726685,35
2527,Shatar Pub,pub,4009473.862511985,1170547.7406959892,30
2528,Restaurant,restaurant,4008271.823529145,1167217.7003936002,40
2529,Hosteria della musica,restaurant,4008888.7973918132,1175984.7577409765,40
2530,California Bakery,restaurant,4006572.156377574,1175111.8018552782,40
2531,La Magolfa,restaurant,4006225.2875443287,1174414.7958343276,40
2532,Johann Sebastian Bar,bar,4006208.496554576,1172484.8583584432,20
2533,Albatros,bar,4010112.7587048877,1181770.88014383,20
2534,egiziano,fast_food,4006188.22543958,1166131.8062976832,35
2535,Tocororo,restaurant,4006112.4528460186,1166224.6433332614,40
2536,Bar,bar,4008466.4350972204,1186608.9655353373,20
2537,Osteria Vedette,restaurant,4006977.002727728,1173976.5169442582,40
2538,I Capatosta Navigli,restaurant,4006408.3320088475,1173794.7946391571,40
2539,Il Tiglio,restaurant,4011036.5421134285,1180109.5379302076,40
2540,Kimura,restaurant,4010427.412138119,1180178.3634262641,40
2541,Punto 3,bar,4013154.34367398,1178783.3150325273,20
2542,Bar Dolomiti,bar,4012278.0482940106,1181280.173067486,20
2543,Snoopy Bar 2,bar,4012381.637729309,1181242.7686130484,20
2544,Pizzeria Martesana,restaurant,4012279.4927595886,1181307.9283126038,40
2545,La Scalea,restaurant,4012592.08125064,1181133.492788178,40
2546,ToTap Bar,bar,4007753.9923605816,1172249.7757200117,20
2547,Laghetto Azzurro,restaurant,4002031.3329567825,1189562.117710031,40
2548,La Cornucopia,restaurant,4007200.3058540826,1179183.7312429848,40
2549,Lanzhou Ramen,restaurant,4009360.8124240437,1178521.5654589331,40
2550,Bar,bar,4011146.626030184,1189006.7462542416,20
2551,Mela Rossa,restaurant,4010679.2343728715,1173320.3199356894,40
2552,Pizzeria Kebab kohky,fast_food,4010577.856853594,1173562.1245226567,35
2553,Bon Wei,restaurant,4010732.8986927937,1173417.3337458435,40
2554,Osteria delle Corti,restaurant,4010746.7754288632,1173506.2555661467,40
2555,Turkish kebap,fast_food,4010543.2296317387,1173509.5910088918,35
2556,La sirena partenope,restaurant,4010568.18210142,1173544.0696012352,40
2557,Lost in Town,bar,4010649.162582047,1173362.4589376368,20
2558,Nizza 2,restaurant,4002571.358976813,1185751.434431879,40
2559,Osteria dei Vecchi Sapori,restaurant,4010678.930815844,1176275.1942570724,40
2560,Bar 2,bar,4006056.240462468,1177168.7915266512,20
2561,Verso verde,restaurant,4006130.650305344,1171350.9820848827,40
2562,Muu House - Steak & Grain,restaurant,4006003.2464694562,1170688.736988534,40
2563,Spontini,restaurant,4009813.795008375,1179589.5811855374,40
2564,Ristorante Nuova Arena,restaurant,4009710.0488685044,1175349.2495819298,40
2565,Bar Bianco,bar,4009174.0256762845,1174957.460980157,20
2566,Qui si mangia,restaurant,4011345.221578479,1171963.7573758427,40
2567,Cheese,bar,4007292.1953117456,1175375.903419647,20
2568,Temakinho,bar,4008498.428741831,1174512.9494826023,20
2569,Trotter,restaurant,4008978.075911056,1169331.1308059809,40
2570,PizzaBig,restaurant,4010714.3903956767,1179397.160842797,40
2571,20 - Twenty,bar,4007365.6722526914,1175384.1879317805,20
2572,La Hora Feliz,bar,4007324.7827045266,1175461.6197851573,20
2573,Oasi Rosa,restaurant,4012578.169825898,1159539.1170388497,40
2574,Pizzeria da Carmen,restaurant,4012631.477080732,1159393.3437010415,40
2575,Nico's Bar,bar,4012257.855750279,1159386.3807655456,20
2576,Yang,restaurant,4010453.26794423,1177656.7540575813,40
2577,Bar New York,bar,4010515.606069635,1178149.779569609,20
2578,Martin's Bar,bar,4010551.314784467,1178178.437929008,20
2579,Kimos Pizza,fast_food,4003680.641031062,1182533.1921944194,35
2580,pizzeria Santa Giulia,restaurant,4003685.6572024846,1182455.5918743524,40
2581,Carpe Diem,bar,4003658.683193127,1182494.7103024004,20
2582,Nuova Milano 09,pub,4003888.729122199,1182944.9051755879,30
2583,Caffè Cinquecento,bar,4014006.087884964,1179970.2026031404,20
2584,Pan cafè,bar,4014072.517954284,1179790.4013406767,20
2585,Affori Ristorante,restaurant,4015055.1145424987,1174540.2997352567,40
2586,La Piccola Trattoria,restaurant,4014144.2906796327,1174516.0150897114,40
2587,Vitelloni Ristogrill,restaurant,4006351.821216321,1191810.1961167443,40
2588,Ristorante Il Maneggio,restaurant,4006122.02601005,1192142.036268715,40
2589,Fast_food,fast_food,4008333.8708564043,1166459.989460128,35
2590,Terfor Cafè,restaurant,4002167.085609235,1185475.3063120798,40
2591,Bar William,bar,4006346.9787320946,1167880.732280639,20
2592,Restaurant,restaurant,4010429.7543570595,1166257.2956739604,40
2593,Fast_food,fast_food,4010416.9180267723,1160712.148920731,35
2594,Fast_food,fast_food,4010558.9463525596,1189706.5907802659,35
2595,Bar,bar,4010558.2423810624,1189718.931870195,20
2596,Art Factory,bar,4010308.3153190226,1179324.3992983543,20
2597,Ciu's,bar,4009791.8557618107,1179618.1268598423,20
2598,Pizzeria Da Pino,restaurant,4013383.3045740114,1178585.2902204336,40
