id,nome,tipo_edificio,coord_X,coord_Y,capienza
6980,Farmacia Sant'Antonio,pharmacy,4013875.02547337,1175219.059598711,10
6981,Chierichetti,clothes,4008258.275112824,1175367.9016244926,30
6982,Carrefour Express,supermarket,4009048.226920383,1175787.913179736,50
6983,Farmacia Sanitas,pharmacy,4009140.5462436094,1175698.605470662,10
6984,Montezemolo,clothes,4009359.7096488243,1175790.6874640975,30
6985,Farmacia Giulio Cesare,pharmacy,4009418.914349593,1171642.3126282266,10
6986,la kore,clothes,4010101.429615451,1180074.9513965356,30
6987,Hildegard,clothes,4008121.1341562094,1175458.6397283108,30
6988,Carrefour Express,supermarket,4011621.2480198634,1159307.8844518806,50
6989,Adidas,clothes,4010182.2552557457,1176259.5561355196,30
6990,Preloved Griffe,clothes,4010219.9959050706,1175890.7751498707,30
6991,Calzedonia,clothes,4007763.241452014,1176172.999436599,30
6992,Canetta - Mani di fata,clothes,4008170.109146474,1175817.965976559,30
6993,Elena Mirò,clothes,4008178.305407031,1175808.4259783686,30
6994,Kocca,clothes,4008156.993511265,1175831.5116763918,30
6995,Chicco,clothes,4008147.5133615923,1175794.0869972426,30
6996,Sartoria Alò Tommaso,clothes,4008281.7823208673,1175789.078793281,30
6997,Du Pareil au même,clothes,4008388.143645568,1175581.2501257313,30
6998,Goldenpoint,clothes,4008371.9774606735,1175550.0530865456,30
6999,Primadonna Collection,clothes,4008358.1760737626,1175565.1912129421,30
7000,Lovable,clothes,4008320.5241571628,1175606.5282875707,30
7001,Hobby Fumo,tobacco,4007883.4104334055,1176151.4127655956,10
7002,Triumph,clothes,4008097.496465409,1175933.596562658,30
7003,Nara camicie,clothes,4007753.6789650316,1176159.913641342,30
7004,Stradivarius,clothes,4007544.935630973,1175775.7417189043,30
7005,Tally Weijl,clothes,4007575.366227069,1175831.46868905,30
7006,Tezenis,clothes,4007582.866395075,1175844.3727672799,30
7007,Just Cavalli,clothes,4008085.8930785735,1177304.7043590713,30
7008,Moncler,clothes,4008159.797930723,1177259.443343849,30
7009,Miss Marilyn,clothes,4009360.1849400164,1178998.2079616222,30
7010,Nara camicie,clothes,4007889.9019321967,1176782.132684378,30
7011,Nara camicie,clothes,4007941.428799937,1176854.8236685623,30
7012,Dixie,clothes,4007570.379608579,1175825.2084755548,30
7013,Liberty,clothes,4007569.5704783667,1175809.9421968334,30
7014,Oysho,clothes,4007776.0843346776,1176190.0022422143,30
7015,Pimkie,clothes,4007623.6361176614,1175959.8436782942,30
7016,Pull & Bear,clothes,4007654.110039166,1175957.074496185,30
7017,Diesel,clothes,4008004.167594925,1177361.6066997305,30
7018,Luisa Spagnoli,clothes,4007954.0357965226,1177297.5706974473,30
7019,Michael Kors,clothes,4007951.2912055487,1177287.8355057987,30
7020,Nadine,clothes,4007961.8663306357,1177334.982180596,30
7021,Oysho,clothes,4007957.266952715,1177314.7352665402,30
7022,Pinko,clothes,4007948.528731249,1177280.0504516587,30
7023,Sisley,clothes,4007980.4916411983,1177406.6432781022,30
7024,Max Mara,clothes,4007825.100035975,1176147.4907917578,30
7025,Tabaccheria Dante,tobacco,4008103.905937154,1175845.2892325155,10
7026,Vitali,clothes,4008085.4454435417,1175864.3799186363,30
7027,Blumarine,clothes,4008556.565570208,1177347.6189752705,30
7028,Armani,clothes,4008622.334986265,1176862.7419876168,30
7029,Dolce Gabbana,clothes,4008498.9630302717,1177403.4572985272,30
7030,Kenzo,clothes,4008524.105814017,1176804.5371487255,30
7031,Prada,clothes,4008429.3727642437,1177473.7163376214,30
7032,Pharmacy,pharmacy,4005126.885830688,1171005.69648807,10
7033,Adidas,clothes,4007909.198582335,1177445.048111538,30
7034,Boggi,clothes,4007905.121178267,1177375.5286320394,30
7035,Juventus store,clothes,4007822.850379612,1177344.3934816876,30
7036,ex Margherita,clothes,4007818.719496114,1177337.4554613247,30
7037,Trussardi Jeans,clothes,4007883.215798629,1177350.8646600805,30
7038,Avirex,clothes,4007844.207852498,1177303.915656559,30
7039,Barbarella,clothes,4007744.228647892,1177244.4683873479,30
7040,Del Mare 1911,clothes,4007825.7568946886,1177282.9417193076,30
7041,Essere Benessere,pharmacy,4007752.509445037,1177254.6222588464,10
7042,Paul Taylor,clothes,4007832.148307764,1177290.940199495,30
7043,Pharmacy,pharmacy,4004871.0076847207,1180253.0640168565,10
7044,Falconeri,clothes,4007866.21873197,1176846.507310278,30
7045,Libero Milano,clothes,4007875.7497325824,1176906.1130500848,30
7046,Liu Jo,clothes,4007940.197523604,1177249.846993004,30
7047,Nara Camicie,clothes,4007877.918622983,1176920.609136838,30
7048,Clothes,clothes,4007834.33878037,1176035.2341532211,30
7049,Desigual,clothes,4007711.8143707104,1176090.935840573,30
7050,Tobacco,tobacco,4007729.0453055454,1176067.1461385374,10
7051,Conugo,clothes,4008024.2683795486,1177147.8622058737,30
7052,Sandro Ferrone,clothes,4007972.5468492,1177204.292010686,30
7053,Versace,clothes,4008108.7460903437,1177115.371779536,30
7054,valli,clothes,4008085.3273168737,1177124.5041117957,30
7055,Guess,clothes,4007595.5447207605,1175870.450416408,30
7056,Dolce & Gabbana,clothes,4008244.7841156893,1177566.8315211372,30
7057,Dolce & Gabbana,clothes,4008253.348736599,1177576.1396536492,30
7058,Fay,clothes,4008460.385717708,1177426.390632293,30
7059,Michael Kors,clothes,4008378.71177893,1177521.565658503,30
7060,Miu Miu,clothes,4008436.5793598024,1177447.7495734917,30
7061,Moncler,clothes,4008363.621993379,1177515.5590812156,30
7062,Saint Laurent,clothes,4008422.456141313,1177459.3755151196,30
7063,Wolford,clothes,4008206.1850125086,1177581.0684947893,30
7064,Stone Island Store Milano,clothes,4008259.095659839,1177634.1587927295,30
7065,Sportmax,clothes,4008455.2789594154,1177450.385149008,30
7066,Camper,clothes,4009436.090847194,1179022.3252983831,30
7067,Marilena,clothes,4009442.2677287217,1179030.832283231,30
7068,Camaïeu,clothes,4009464.302194584,1179056.0033950333,30
7069,Desigual,clothes,4009479.5638319976,1179076.682433008,30
7070,Eddy Monetti,clothes,4008033.918766306,1177475.5105186738,30
7071,Calzedonia,clothes,4007940.0204300876,1177129.164509363,30
7072,Marella,clothes,4007915.2981886463,1176989.6053557869,30
7073,Marina Rinaldi,clothes,4007912.8405028754,1176968.5588566924,30
7074,Penny Black,clothes,4007919.2886613547,1177012.5297667333,30
7075,Pica,clothes,4007937.4064553953,1177115.3326048872,30
7076,iBlues,clothes,4007918.2571484325,1177007.0908087883,30
7077,Suit Supply,clothes,4008052.5204796554,1177647.9980015678,30
7078,Pharmacy,pharmacy,4008073.305761395,1177739.4979105021,10
7079,Facis,clothes,4007637.1782077756,1177522.102047907,30
7080,Gallo,clothes,4007906.273055536,1177511.1597762355,30
7081,Libero,clothes,4007893.797217184,1177509.508957574,30
7082,Via Tivoli,clothes,4007669.579380913,1177415.4706685145,30
7083,Clothes,clothes,4007596.729656892,1177550.5716272371,30
7084,Max & Co.,clothes,4007152.0027676923,1174506.6611085378,30
7085,Max Mara,clothes,4007159.3337657843,1174522.8733659694,30
7086,Clothes,clothes,4007268.8537387587,1179998.45334738,30
7087,Celio,clothes,4008337.6072001546,1175635.1662693701,30
7088,Jacadi,clothes,4008380.647040488,1175589.456538557,30
7089,Petit Bateau,clothes,4008297.2773024463,1175679.3329693147,30
7090,Farmacia Alleanza,pharmacy,4007433.3613596014,1175187.4358036069,10
7091,Conad City,supermarket,4007427.223252805,1175161.3965797806,50
7092,Farmacia San Giorgio,pharmacy,4007526.4820240163,1175739.8502268274,10
7093,Levis,clothes,4007528.4259321573,1175745.3618484521,30
7094,Intimissimi,clothes,4008461.4758997224,1172942.9929822572,30
7095,Mcs,clothes,4007693.8107791883,1176069.929243162,30
7096,Treesse,clothes,4007705.863671622,1176032.9657794873,30
7097,Tobacco,tobacco,4007752.058504553,1175910.8723187547,10
7098,Yamamay,clothes,4008057.0005631037,1175893.843744626,30
7099,Kontatto,clothes,4007515.304743466,1175712.73281389,30
7100,Comptoir des Cotonniers,clothes,4008439.3785876483,1176686.83982356,30
7101,Luigi Borrelli,clothes,4008025.882928124,1176280.9693045125,30
7102,K-Way,clothes,4008018.4344214657,1176560.9185513407,30
7103,Lacoste,clothes,4008249.6740289982,1175732.317376673,30
7104,Silvian Heach,clothes,4008193.7055858225,1175742.8066539424,30
7105,Uno de 50,clothes,4008256.7878225567,1175723.4330383893,30
7106,Desigual,clothes,4008209.8603797616,1175726.3879296533,30
7107,Max & Co.,clothes,4008623.9625557745,1171793.5074457612,30
7108,Sansovino,pharmacy,4009416.67936388,1180099.3539695395,10
7109,Persona,clothes,4009047.1538480157,1178536.7141666573,30
7110,Tabaccheria Buenos Aires,tobacco,4009020.70212886,1178604.336658064,10
7111,Brandy Melville,clothes,4007846.322524836,1177001.9327352964,30
7112,Brooks Brothers,clothes,4008039.8833570844,1177184.7230835971,30
7113,Pronovias,clothes,4008030.256018794,1177188.1819771582,30
7114,Pharmacy,pharmacy,4006422.9803800774,1187770.550221222,10
7115,Farmacia corso Vercelli,pharmacy,4008513.100564429,1172624.925948791,10
7116,Pharmacy,pharmacy,4009791.1730549647,1171237.6657040706,10
7117,Comptoir des Cotonniers,clothes,4008386.619261693,1173193.1181870971,30
7118,Liliana Conti,clothes,4008463.330305951,1172931.8027869905,30
7119,Gemelli,clothes,4008466.9406982725,1172909.9267902304,30
7120,Germani sport,clothes,4008471.8484413684,1172880.2111508707,30
7121,Mc Kenzy,clothes,4008415.931443483,1173218.9200456871,30
7122,Nadine,clothes,4008431.10200065,1173127.0676173645,30
7123,Sisley,clothes,4008439.688005238,1173075.0331046989,30
7124,Stefanel,clothes,4008450.712278517,1173008.3062235168,30
7125,Twin-Set,clothes,4008425.1546236766,1173163.0931547016,30
7126,United Colors of Benetton,clothes,4008443.119960986,1173054.2447379734,30
7127,Calzedonia,clothes,4007182.2777494006,1174562.6117673754,30
7128,Calzedonia,clothes,4006332.339023943,1187819.4084394297,30
7129,Carrefour Express,supermarket,4006388.1077934178,1187771.3446583564,50
7130,Intimissimi,clothes,4006334.129093691,1187800.5749330495,30
7131,Yamamay,clothes,4006330.170372066,1187844.9085970498,30
7132,Farmacia Giannone,pharmacy,4010418.8776430576,1175594.7249748446,10
7133,Farmacia Comunale,pharmacy,4007610.7387412232,1181886.5738831975,10
7134,Farmacia Liberty,pharmacy,4007991.263808074,1176879.639160641,10
7135,Pellicceria Dellera,clothes,4008198.9260840374,1177764.4758372826,30
7136,Ok Sigma,supermarket,4008258.930130028,1181940.14941394,50
7137,Lloyds,pharmacy,4008170.992622505,1181893.8186536902,10
7138,Bio C Bon,supermarket,4009715.855730173,1176945.0816952474,50
7139,Otto d'ame,clothes,4008982.1261943304,1176194.4414791777,30
7140,Vitali,clothes,4007925.9637688887,1177380.8697426347,30
7141,Vitali,clothes,4010010.547075232,1179710.5520270572,30
7142,House of Cashmere,clothes,4009003.40420281,1178587.6535651656,30
7143,Carrefour Express,supermarket,4007540.146587792,1176956.8376307774,50
7144,Colmar,clothes,4010240.7162105828,1176670.7023405815,30
7145,Tobacco,tobacco,4009979.8298216164,1176706.085949574,10
7146,Petit Bateau,clothes,4009941.6321665584,1176452.8080523785,30
7147,Carrefour Market,supermarket,4007517.628438986,1191398.225270889,50
7148,MD Market,supermarket,4012118.286366715,1179487.1749397079,50
7149,U2,supermarket,4012179.076604207,1179364.3997575173,50
7150,Blue Sand,clothes,4007828.1885807887,1176222.8480364701,30
7151,My Auchan,supermarket,4007733.7425707006,1177707.6460683853,50
7152,In's Mercato,supermarket,4012924.4562168266,1170466.092814285,50
7153,Farmacia Vigentina,pharmacy,4004663.5918749077,1177379.1775816309,10
7154,Antica Farmacia Chiaravalle,pharmacy,4004111.166464433,1179872.252947687,10
7155,Carrefour Market,supermarket,4008733.0652984167,1179496.2290773431,50
7156,Massimo Dutti,clothes,4007951.57665628,1176467.1384930792,30
7157,Farmacia del Parco,pharmacy,4012528.179868792,1184992.8882317154,10
7158,Farmacia Ripamonti,pharmacy,4005805.7932779505,1177153.6428978518,10
7159,Liviana Conti,clothes,4008116.179769664,1177403.725055477,30
7160,Replay - The Stage,clothes,4010284.4293397623,1176505.6752742394,30
7161,Le Vintage,clothes,4010845.40112303,1176656.912607605,30
7162,Baby Stella,clothes,4010993.250707519,1176980.566332625,30
7163,Carrefour Express,supermarket,4010664.576712293,1177567.31798511,50
7164,Tezenis,clothes,4007356.9991474585,1178713.2762761875,30
7165,Farmacia Ovidio,pharmacy,4006504.248360424,1182989.7545241048,10
7166,Bio C Bon,supermarket,4007155.227268392,1178672.7245251718,50
7167,In's,supermarket,4012222.8102858206,1171422.3068733949,50
7168,Qui c'è Market,supermarket,4012815.687707155,1170925.928816127,50
7169,Farmacia Humanitas,pharmacy,4010113.841710516,1177892.1538674512,10
7170,Farmacia Pisani 26,pharmacy,4010132.4115292225,1178239.119330573,10
7171,Gabbai,clothes,4009857.012232186,1177911.3529785466,30
7172,Under Armour,clothes,4010236.0785863684,1176601.001884722,30
7173,1st American,clothes,4010155.5676015257,1178062.3841586544,30
7174,Cétang,clothes,4006760.6239619614,1175131.9731063533,30
7175,Pam local,supermarket,4006837.2246167767,1175120.0313568562,50
7176,Clothes,clothes,4006852.991878898,1175123.5809562379,30
7177,Carhartt,clothes,4006726.187677436,1175124.6653749265,30
7178,everyday,clothes,4006704.230446216,1175087.2156746555,30
7179,Dany Confezioni,clothes,4010595.5103767696,1181306.3377800623,30
7180,Lab 41 Milano,clothes,4009607.500118427,1179230.2238251485,30
7181,Luisa Spagnoli,clothes,4009579.193742921,1179195.3928516114,30
7182,Touch and Go,clothes,4007910.893307135,1177380.0788798819,30
7183,Loveshirts,clothes,4006444.6325120106,1174093.7570428986,30
7184,Noli,tobacco,4008088.386859051,1176477.657316397,10
7185,Farmacia Malpighi,pharmacy,4008973.8643670487,1178866.083187735,10
7186,Farmacia Diana,pharmacy,4008896.7925922396,1178683.1562682306,10
7187,Henry Cotton's,clothes,4008196.1816065204,1177509.5890151386,30
7188,Mauro Grifoni,clothes,4008528.5362845864,1177114.5367498102,30
7189,Erika Cavallini,clothes,4008374.4152854774,1177398.1917989287,30
7190,Gianbattista Valli,clothes,4008360.382696438,1177421.1780378923,30
7191,Herno,clothes,4008380.0533340382,1177410.6655990612,30
7192,Miu Miu,clothes,4008408.715060695,1177426.1952807084,30
7193,Dsquared2,clothes,4010173.9507827302,1176368.9936494043,30
7194,Privée n. 11,clothes,4009787.4230965213,1176141.320159797,30
7195,Amoeba,clothes,4009790.8211394027,1176134.3711765273,30
7196,Decio,clothes,4009882.9168860847,1176203.2379946453,30
7197,Hydrogen,clothes,4009965.465257457,1176518.9723053172,30
7198,Atelier Milazzo 2,clothes,4009776.824535995,1176325.0001546757,30
7199,Gloria Mun,clothes,4009769.5992556876,1176162.964038866,30
7200,Les Hommes,clothes,4010200.170492854,1176420.126170257,30
7201,Le Spose di Milano,clothes,4009797.9066332895,1177039.9007025936,30
7202,Carrefour Express,supermarket,4007301.9264926594,1178357.5783363944,50
7203,Accessorize,clothes,4007931.8588945772,1177360.147869378,30
7204,Hic Sunt Leones,clothes,4010122.2850123583,1176324.7629842483,30
7205,Conad City,supermarket,4012967.1704287427,1175170.8074621952,50
7206,Tigros,supermarket,4011739.467600058,1178449.212013574,50
7207,Pharmacy,pharmacy,4008335.8918012367,1175940.162050048,10
7208,Berluti,clothes,4008395.856606009,1177448.9069641568,30
7209,Jil Sandes,clothes,4008392.7776274253,1177440.0130605851,30
7210,Moschino,clothes,4008387.44966025,1177428.8525906664,30
7211,Anna Bess,clothes,4008679.874702492,1171777.2424558648,30
7212,Nadine,clothes,4008682.4281437774,1171753.4177033503,30
7213,N° 10 concept store,clothes,4008682.026038757,1171758.6576857273,30
7214,Clothes,clothes,4008631.2571589206,1171749.607448669,30
7215,Clothes,clothes,4008661.3752807244,1171717.1961132928,30
7216,Pharmacy,pharmacy,4008690.363178705,1171742.9644395716,10
7217,Aeronautica militare,clothes,4009216.216467323,1178824.2942699525,30
7218,Carrera Jeans,clothes,4009204.584421255,1178811.3943549711,30
7219,Nike,clothes,4009195.050785463,1178799.2447219735,30
7220,Clothes,clothes,4009213.2849699454,1178820.4731121166,30
7221,Farmacia Zingone,pharmacy,4004140.7627193932,1159716.5823888904,10
7222,Nancy,clothes,4004157.0872864407,1159662.557883997,30
7223,Baby Stock Outlet,clothes,4004237.8544393824,1159788.822339833,30
7224,Colorado,clothes,4004247.6965708225,1159528.4986079244,30
7225,Nuvola,clothes,4004213.8265904873,1159577.1879217376,30
7226,Meet2Biz,clothes,4006475.7827243744,1174403.4594067864,30
7227,Clothes,clothes,4010359.2273443104,1174993.595641878,30
7228,Original Marines,clothes,4004211.2524610236,1159989.4611433893,30
7229,New Mixage,clothes,4004087.5005840594,1159550.5516947263,30
7230,Il Pellettiere,clothes,4004094.794547991,1159577.295827003,30
7231,Sartoria,tailor,4009452.6788231004,1182519.529241929,15
7232,Op-Best,tailor,4009456.1106892843,1182531.2587776068,15
7233,Guess,clothes,4009135.5732781487,1178725.580405632,30
7234,Farmacia comunale,pharmacy,4004810.8228988415,1183643.3849552788,10
7235,Farmacia comunale,pharmacy,4004845.286375071,1182949.7468827148,10
7236,Penny Market,supermarket,4011035.353505444,1175914.6912162509,50
7237,The Highline,clothes,4007933.3040939397,1177315.019897242,30
7238,Canadian,clothes,4009481.989167596,1179490.8960261776,30
7239,Bicocca Outlet,clothes,4013994.5515124826,1179886.61788227,30
7240,Ricevitoria Gastone,tobacco,4009664.3495660047,1176534.709113816,10
7241,Fatebenefratelli,pharmacy,4009766.055714218,1176811.8424789098,10
7242,Ipersigma,supermarket,4008134.455656438,1181281.0696830235,50
7243,Carrefour Express,supermarket,4009610.4320391174,1180112.3056251062,50
7244,Pharmacy,pharmacy,4008946.515008072,1179531.2933909202,10
7245,Unes,supermarket,4008977.3897338025,1179527.1456110678,50
7246,7Camicie,clothes,4006972.0951860314,1174169.471102099,30
7247,eleven,clothes,4006582.8876821576,1174331.2103793237,30
7248,Carrefour Express,supermarket,4009465.6438527917,1176490.46134832,50
7249,Farmacia Fusco,pharmacy,4012035.4571868437,1171595.1349390233,10
7250,Farmacia Amoretti,pharmacy,4012366.7752859816,1170899.2468887311,10
7251,Carmen,clothes,4009750.0872409944,1178201.4189973504,30
7252,ielpo,clothes,4009683.083699033,1178308.7827546594,30
7253,Donnaeffe,clothes,4009712.319459356,1178262.1088668173,30
7254,Primissima,clothes,4009758.5730375107,1178187.7584306984,30
7255,Castelli Dressing,clothes,4009691.6041034968,1178295.973207623,30
7256,Donato Ricci,clothes,4009765.091223082,1178141.5224760773,30
7257,Carrefour Express,supermarket,4009644.4681860525,1178139.4422733947,50
7258,Pupa,clothes,4009692.0434169774,1178345.960405985,30
7259,Punto simply,supermarket,4006647.3366091857,1177170.7523660073,50
7260,Punto SMA,supermarket,4012060.4827445964,1171801.9184429126,50
7261,Carrefour,supermarket,4012334.175504438,1174602.5016147275,50
7262,Max Moda,clothes,4010169.153860247,1175510.5213071788,30
7263,Ale Moda,clothes,4010187.4605803094,1175485.2354924453,30
7264,Karlamia Fashion,clothes,4010188.0754785025,1175457.8220806855,30
7265,Rui Xing,clothes,4010169.3678720985,1175449.2673391546,30
7266,Xing Long Moda,clothes,4010188.813625696,1175410.115414181,30
7267,Day Star,clothes,4010169.8942629425,1175320.8224263487,30
7268,Hua Li Moda,clothes,4010169.650840712,1175383.3450280086,30
7269,Space Fashion,clothes,4010187.170892602,1175535.3603556887,30
7270,New Star Fashion,clothes,4010186.765851855,1175331.259061475,30
7271,HDL Moda,clothes,4010188.094547168,1175468.059787176,30
7272,Magazzini Vittoria,clothes,4010169.221289845,1175414.7571688977,30
7273,Bio c’ Bon,supermarket,4008176.8002287024,1178613.7896238964,50
7274,International Store,supermarket,4011575.5008569807,1176135.0492028676,50
7275,Carrefour Express,supermarket,4010572.1590503985,1174145.7402987205,50
7276,Amus,clothes,4009800.1868039584,1175861.421040536,30
7277,Farfalle,clothes,4009888.0585124283,1175914.4509986173,30
7278,by BE,clothes,4009996.719812112,1175741.2468661254,30
7279,Farmacia Solferino,pharmacy,4009620.2230631798,1176352.06663151,10
7280,Bense Moda,clothes,4010189.989412952,1175091.2693917316,30
7281,Elle & M,clothes,4010190.2341509736,1175082.7004424727,30
7282,Yajula Moda,clothes,4010007.7305338955,1175315.810240269,30
7283,Sigma,supermarket,4007157.435260551,1182189.7391189581,50
7284,404,tobacco,4012560.6992480927,1181055.1033535013,10
7285,Bar Piazza,tobacco,4012702.662807173,1181307.992320275,10
7286,Pharmacy,pharmacy,4008324.729864104,1166480.810455833,10
7287,Carrefour Express,supermarket,4008506.1067015855,1172856.4608975844,50
7288,Sigma,supermarket,4012679.656076302,1177229.9333834115,50
7289,Farmacia Sant'Agnese,pharmacy,4008095.4381694025,1174860.1891223572,10
7290,Womo,clothes,4010101.6890933155,1177020.125480316,30
7291,Lori sartoria e riparazioni,tailor,4006808.460707524,1183255.4296576008,15
7292,Farmacia Forlanini,pharmacy,4006855.5418278226,1183287.943783841,10
7293,Tobacco,tobacco,4009165.3206118774,1180008.4522590137,10
7294,Pharmacy,pharmacy,4016005.8907981324,1162009.101835129,10
7295,Carrefour Express,supermarket,4009091.810140465,1176156.8169783494,50
7296,Pharmacy,pharmacy,4010041.371770836,1178890.761212436,10
7297,Diffusione,clothes,4010110.6339981016,1178940.0164795988,30
7298,Scaramella Gio,clothes,4012359.3793592136,1179654.42085489,30
7299,Supermarket,supermarket,4002972.8324632267,1182984.9093253082,50
7300,Art,clothes,4009574.7245529112,1176009.407729973,30
7301,Di Pippo,clothes,4009561.850719825,1175963.7093708413,30
7302,Lloyds Pharmacy,pharmacy,4006210.5627172096,1183085.3973467376,10
7303,Nobiltex,clothes,4009795.9602159094,1178127.5845094707,30
7304,Musani,clothes,4010018.683110669,1178253.6006130674,30
7305,La Saletta,clothes,4009844.1891108155,1178196.246137604,30
7306,Bardelli di Crivelli,clothes,4010116.847532264,1178480.4786710867,30
7307,Farina Rosa,clothes,4009824.1468074517,1178169.2731126754,30
7308,Fashion Outlet,clothes,4009939.366316337,1178005.8493968365,30
7309,Gabriel by Senso Unico,clothes,4009882.84237832,1178249.6721579118,30
7310,Camicissima,clothes,4010071.027901709,1178545.8679410543,30
7311,Chiaro di Luna,clothes,4009934.854354,1178112.1238908833,30
7312,Farmachl,pharmacy,4009880.375311624,1178287.7244420985,10
7313,Penny Express,supermarket,4009986.3446821393,1178257.6775459275,50
7314,Farmacia Vitruvio,pharmacy,4009924.115630912,1178771.2066957916,10
7315,Belmonte,clothes,4009808.7207838017,1178549.5746457966,30
7316,myAuchan,supermarket,4012685.9012796623,1176814.099650339,50
7317,Farmacia Sozzi,pharmacy,4008491.7271721754,1180791.431352972,10
7318,Philipp Plein,clothes,4008400.2081707637,1177024.6529887293,30
7319,Dolce e Gabbana,clothes,4008179.521197874,1177275.9920196452,30
7320,Celine,clothes,4008453.079433327,1176972.9649310613,30
7321,Doriani,clothes,4008302.6812496856,1177236.6557645896,30
7322,Larusmiani,clothes,4008259.085839002,1177162.9486039532,30
7323,Loewe,clothes,4008364.1662536096,1177060.2308812065,30
7324,Alberta Ferretti,clothes,4008451.945686773,1177003.6903206718,30
7325,Jimmy Choo,clothes,4008303.7008531177,1177187.646834346,30
7326,Malo,clothes,4008441.9681076463,1177012.8950380196,30
7327,Aspesi,clothes,4008314.065587089,1177110.81815388,30
7328,Falconeri,clothes,4008542.863222334,1176880.1168168175,30
7329,Fedeli Cashmere,clothes,4008234.3294568285,1177217.014625923,30
7330,Giada,clothes,4008324.51006331,1177102.2097490197,30
7331,Giorgio Armani,clothes,4008164.3315249947,1177286.6185853907,30
7332,Missoni,clothes,4008260.2431115853,1177209.7097867168,30
7333,Mr & Mrs Italy,clothes,4008168.6111767096,1177355.349529796,30
7334,Paul & Shark,clothes,4008376.396756097,1177081.5568705183,30
7335,Pinko,clothes,4008523.546208871,1176905.1614742728,30
7336,Pal Zileri,clothes,4008556.322699821,1176894.2262162706,30
7337,Tatras,clothes,4008316.3534074095,1176995.3852840865,30
7338,Roberto Cavalli,clothes,4008209.0331830005,1177243.7677821843,30
7339,Rubinacci,clothes,4008416.5220522243,1177040.5594112729,30
7340,Simonetta Ravizza,clothes,4008141.8060982977,1177278.8203392823,30
7341,Valentino,clothes,4008477.2456216784,1176966.4708704057,30
7342,Tobacco,tobacco,4009968.9878384997,1180863.5649342323,10
7343,Farmacia Brianza,pharmacy,4010563.2227126807,1179530.445550526,10
7344,Punto Simply,supermarket,4010308.930245903,1179363.6944923396,50
7345,Carrefour Express,supermarket,4010307.481342645,1181324.4144409879,50
7346,Ader,clothes,4008049.1186069828,1175390.691242655,30
7347,Agnelli,clothes,4008967.7563404096,1179489.982441373,30
7348,Levi's,clothes,4009234.641571663,1178852.9636715068,30
7349,Rita,clothes,4009517.9456077693,1179313.2216087636,30
7350,Carrefour Express,supermarket,4011314.337126955,1176191.2115820986,50
7351,Baby Isola,clothes,4010899.763019444,1176131.107576917,30
7352,Iacono,clothes,4011377.9617186342,1175980.2386247804,30
7353,Tobacco,tobacco,4011298.6176780295,1175672.2998362593,10
7354,Lloyds Farmacia n.73,pharmacy,4006981.1054243185,1168117.0252191816,10
7355,Benetton,clothes,4007115.2127444847,1176607.2586412497,30
7356,Boggi,clothes,4006828.791005405,1176935.0416469953,30
7357,Farmacia Foglia,pharmacy,4006950.2575202817,1176787.2534779387,10
7358,Intimissimi,clothes,4006991.2423558035,1176726.4895894863,30
7359,Avirex,clothes,4007092.0572831444,1176640.9919481848,30
7360,Cosmopolitan,clothes,4007110.758124719,1176565.4047004685,30
7361,Emporio Tgw,clothes,4006956.3624321725,1176815.9089961129,30
7362,Idexé,clothes,4006975.4462087727,1176732.603498812,30
7363,Libero Milano,clothes,4006895.286023646,1176848.8699203653,30
7364,Scaglione,clothes,4007146.2607058515,1176522.2149339525,30
7365,Borasi,pharmacy,4006880.44396964,1176870.8663834436,10
7366,Skylab,clothes,4007029.506320259,1176675.3815705644,30
7367,Farmacia Nuova Inganni,pharmacy,4007402.932734602,1167842.7426362326,10
7368,La Sapienza,pharmacy,4004344.3144792644,1176858.2380440386,10
7369,Tailor,tailor,4004341.7485942952,1176886.0456562417,15
7370,New Balance,clothes,4010346.3799995324,1176572.6715757195,30
7371,Supermarket,supermarket,4012603.034005631,1194726.5639214793,50
7372,Farmacia Ponte Seveso,pharmacy,4010883.0432442357,1178680.6799417336,10
7373,Carrefour,supermarket,4010800.0886022467,1178566.7318414273,50
7374,Pharmacy,pharmacy,4004053.590475668,1179413.7614185286,10
7375,Il Viaggiator Goloso,supermarket,4011871.696510667,1187023.33340834,50
7376,Errepi Donna,clothes,4004530.7990658507,1179989.1679805869,30
7377,Athena Sport,clothes,4004555.9444737276,1180049.7981418793,30
7378,Tobacco,tobacco,4004462.7180716833,1180067.5098449432,10
7379,Pharmacy,pharmacy,4004545.8591746846,1174590.5014722096,10
7380,Sapore di mare,supermarket,4004463.9047238645,1175485.3895465059,50
7381,Ld,supermarket,4004184.1961227525,1175214.3913409966,50
7382,Cindy Bar - Tabacchi,tobacco,4006241.1708970154,1169179.4238294791,10
7383,Da Tommy,tobacco,4006658.1514096595,1169453.4101834847,10
7384,Tobacco,tobacco,4006651.8721723296,1169965.5780248344,10
7385,Hong Chunwei,tobacco,4006167.276817395,1168851.352733214,10
7386,Bar Brava Giulia,tobacco,4006951.5407775426,1170600.032485282,10
7387,Lloyds Farmacia,pharmacy,4006878.1314523043,1170111.0115517527,10
7388,Diana Sport,clothes,4006908.270113941,1170129.5350680938,30
7389,Il Tabaccaio,tobacco,4006673.837871042,1171333.6286925178,10
7390,Girasole,supermarket,4006701.5950337616,1171270.3785084921,50
